speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id,driver,client
33,0.223606797749979,1620,9.9,0.1,2,F,F
32,0.282842712474619,1570,8.9,0.0,2,F,F
32,0.316227766016838,1534,7.5,0.3,1,F,F
32,0.6,1438,7.1,0.1,1,F,F
31,0.707106781186547,1459,7.5,0.1,1,F,F
31,0.98488578017961,1444,7.1,0.3,1,F,F
29,1.0,1369,7.1,0.4,1,F,F
27,1.01980390271856,1239,6.1,0.2,1,F,F
25,1.0816653826392,1035,7.1,0.4,1,F,F
23,1.22065556157337,978,6.6,0.1,1,F,F
20,1.11803398874989,1042,7.1,0.2,1,F,F
18,0.58309518948453,1113,7.1,0.2,1,F,F
14,1.04403065089106,985,7.1,0.0,1,F,F
10,1.2369316876853,885,8.5,0.0,1,F,F
5,1.41421356237309,835,8.0,0.1,1,F,F
3,0.608276253029822,1016,8.5,0.2,1,F,F
4,0.223606797749979,827,8.5,0.3,1,F,F
5,0.1,826,8.0,0.1,1,F,F
6,0.223606797749979,1074,9.4,0.2,1,F,F
8,0.707106781186548,993,7.1,0.4,1,F,F
9,1.34536240470737,864,7.1,0.5,1,F,F
10,1.80277563773199,855,7.1,0.5,1,F,F
9,0.565685424949238,881,7.1,1.1,1,F,F
9,0.14142135623731,881,7.1,0.5,1,F,F
9,0.447213595499958,1444,12.2,0.3,1,F,F
12,0.632455532033676,1907,11.3,0.0,1,F,F
13,0.360555127546399,1504,10.8,0.0,1,F,F
15,0.360555127546399,1512,10.4,0.1,1,F,F
15,0.447213595499958,1568,10.4,0.1,1,F,F
16,0.53851648071345,1576,10.4,0.1,1,F,F
16,0.447213595499958,1538,9.9,0.1,1,F,F
15,0.447213595499958,1506,10.4,0.0,1,F,F
15,0.5,1527,11.8,0.1,1,F,F
16,0.921954445729289,1754,14.6,0.1,1,F,F
16,0.53851648071345,1710,11.3,0.0,1,F,F
16,0.360555127546399,1612,10.8,0.1,1,F,F
15,0.424264068711929,1563,10.4,0.0,1,F,F
14,0.5,1372,7.5,0.2,1,F,F
12,0.447213595499958,1139,7.1,0.1,1,F,F
11,0.316227766016838,1114,8.9,0.1,1,F,F
10,0.447213595499958,1199,9.4,0.1,1,F,F
10,0.14142135623731,1020,7.1,0.1,1,F,F
9,0.1,912,7.1,0.0,1,F,F
8,0.1,863,7.1,0.0,1,F,F
7,0.223606797749979,883,7.1,0.1,1,F,F
6,0.360555127546399,826,7.1,0.0,1,F,F
5,0.447213595499958,801,6.6,0.0,1,F,F
3,0.447213595499958,760,7.5,0.0,1,F,F
1,0.360555127546399,761,7.1,0.0,1,F,F
2,0.223606797749979,775,7.1,0.0,1,F,F
2,0.360555127546399,759,7.1,0.0,1,F,F
3,0.707106781186547,1015,9.9,0.1,1,F,F
6,1.00498756211209,1380,12.2,0.0,1,F,F
10,1.00498756211209,1768,13.6,0.0,1,F,F
12,0.316227766016838,1776,8.9,0.0,1,F,F
13,0.223606797749979,1227,8.0,0.1,1,F,F
13,0.316227766016838,1253,7.5,0.1,1,F,F
13,0.360555127546399,1078,6.6,0.1,1,F,F
12,0.447213595499958,966,6.6,0.0,1,F,F
11,0.905538513813742,904,6.6,0.1,1,F,F
9,0.509901951359279,837,6.6,0.0,1,F,F
9,0.3,821,6.6,0.1,1,F,F
7,0.9,789,7.1,0.0,1,F,F
5,0.9,793,7.1,0.0,1,F,F
4,0.4,765,7.1,0.0,1,F,F
4,0.316227766016838,764,7.1,0.1,1,F,F
4,0.509901951359279,762,7.1,0.0,1,F,F
3,0.7,765,7.5,0.1,1,F,F
2,0.5,771,7.5,0.0,1,F,F
2,0.5,762,7.1,0.0,1,F,F
3,0.3,750,6.6,0.2,1,F,F
4,0.5,776,6.1,0.1,1,F,F
6,0.670820393249937,794,6.6,0.2,1,F,F
7,0.854400374531753,820,6.6,0.2,1,F,F
9,0.1,826,6.6,0.8,1,F,F
12,0.5,859,6.1,0.0,1,F,F
11,1.50332963783729,869,6.1,0.1,1,F,F
10,0.905538513813742,829,6.6,0.0,1,F,F
11,0.412310562561766,856,6.1,0.0,1,F,F
13,0.412310562561766,871,6.1,0.0,1,F,F
14,0.509901951359279,901,6.1,0.0,1,F,F
16,0.608276253029822,933,5.7,0.0,1,F,F
16,0.824621125123532,959,5.7,0.1,1,F,F
16,1.31529464379659,963,5.7,0.0,1,F,F
15,1.31529464379659,921,6.1,0.0,1,F,F
15,0.6,917,6.1,0.2,1,F,F
16,0.806225774829855,936,6.1,0.1,1,F,F
14,1.90262975904404,918,6.1,0.0,1,F,F
11,1.70293863659264,854,6.6,0.0,1,F,F
11,0.3,841,6.1,0.1,1,F,F
13,0.447213595499958,919,6.6,0.2,1,F,F
15,0.282842712474619,1454,8.0,0.0,1,F,F
17,0.640312423743285,1553,6.6,0.3,1,F,F
19,0.721110255092798,1407,6.1,0.1,1,F,F
20,0.53851648071345,1204,6.1,0.2,1,F,F
20,1.30384048104053,1071,7.1,0.1,1,F,F
16,2.70739727413618,1031,7.1,0.1,1,F,F
14,0.53851648071345,936,7.5,0.0,1,F,F
16,0.360555127546399,960,6.6,0.1,1,F,F
18,0.670820393249937,1008,7.1,0.3,1,F,F
20,0.424264068711929,1094,7.1,0.3,1,F,F
21,0.565685424949238,1163,7.1,0.7,1,F,F
22,0.894427190999916,1221,6.6,0.0,1,F,F
21,1.21655250605964,1210,6.6,0.2,1,F,F
20,1.20830459735946,1135,6.6,0.7,1,F,F
20,1.65529453572468,1120,6.6,1.0,1,F,F
20,1.43178210632764,1121,6.6,0.2,1,F,F
19,0.58309518948453,1104,6.6,1.0,1,F,F
19,0.360555127546399,1090,6.6,0.1,1,F,F
20,0.282842712474619,1474,14.1,0.4,1,F,F
22,0.921954445729289,1734,12.7,0.5,1,F,F
24,0.806225774829855,1582,8.0,0.1,1,F,F
24,0.447213595499958,1520,7.1,0.4,1,F,F
24,0.316227766016838,1390,7.1,0.5,1,F,F
24,0.412310562561766,1334,7.1,0.0,1,F,F
23,0.824621125123532,1304,6.6,0.3,1,F,F
23,0.412310562561766,1272,6.6,0.1,1,F,F
23,0.316227766016838,1266,6.6,0.0,1,F,F
24,0.447213595499958,1306,6.6,0.1,1,F,F
25,0.854400374531753,1338,6.6,0.1,1,F,F
23,1.7464249196573,1298,6.6,0.1,1,F,F
21,1.0816653826392,1204,6.6,0.2,1,F,F
21,0.640312423743285,1176,6.6,0.1,1,F,F
21,1.36014705087354,1189,6.6,0.1,1,F,F
16,2.5,1086,7.1,0.3,1,F,F
12,2.40831891575846,924,7.5,0.9,1,F,F
11,2.02484567313166,837,7.1,0.3,1,F,F
11,1.99248588451713,828,6.6,0.0,1,F,F
12,0.728010988928052,833,6.6,1.2,1,F,F
12,1.00498756211209,841,7.1,0.3,1,F,F
12,0.53851648071345,1120,10.8,0.5,1,F,F
15,0.921954445729289,1694,14.6,0.3,1,F,F
17,0.223606797749979,1255,8.5,0.0,1,F,F
18,0.2,1308,9.9,0.2,1,F,F
18,0.282842712474619,1330,10.8,0.2,1,F,F
19,0.223606797749979,1328,8.9,0.0,1,F,F
19,0.282842712474619,1401,10.8,0.0,1,F,F
20,0.14142135623731,1286,7.1,0.1,1,F,F
19,0.2,1155,7.1,0.1,1,F,F
18,0.2,1089,7.1,0.0,1,F,F
17,0.282842712474619,1107,8.5,0.2,1,F,F
18,0.360555127546399,1305,9.4,0.1,1,F,F
17,0.412310562561766,1109,6.6,0.1,1,F,F
17,0.360555127546399,1023,6.6,0.1,1,F,F
16,0.2,994,6.6,0.3,1,F,F
16,0.5,972,7.1,0.4,1,F,F
14,0.921954445729289,949,7.1,0.2,1,F,F
11,1.20415945787923,877,8.0,0.3,1,F,F
8,0.806225774829855,837,7.5,0.0,1,F,F
5,0.824621125123532,818,6.6,0.1,1,F,F
1,1.30384048104053,764,8.0,0.1,1,F,F
2,0.412310562561766,869,8.5,0.1,1,E,E
2,0.447213595499958,878,8.5,0.1,1,E,E
3,0.5,883,8.5,0.1,1,E,E
3,0.5,878,8.5,0.1,1,E,E
3,0.632455532033676,807,7.5,0.2,1,E,E
3,0.8,1080,9.4,0.2,1,E,E
6,0.781024967590665,1255,9.9,0.5,1,E,E
8,0.53851648071345,1440,9.4,0.7,1,E,E
10,0.316227766016838,1625,9.4,0.1,1,E,E
11,0.707106781186547,1758,9.4,0.6,1,E,E
11,1.50332963783729,1587,10.4,0.8,1,E,E
11,1.6,1390,9.4,0.1,1,E,E
12,0.806225774829855,1398,9.4,0.8,1,E,E
13,0.316227766016838,1424,9.4,0.5,1,E,E
15,0.6,1471,8.9,0.9,1,E,E
15,1.14017542509914,1399,7.5,0.5,1,E,E
15,1.48660687473185,1287,7.1,0.3,1,E,E
14,1.0770329614269,1128,6.6,0.4,1,E,E
12,0.565685424949238,1008,6.6,0.6,1,E,E
11,0.316227766016838,935,6.6,0.3,1,E,E
10,0.3,883,6.6,0.1,1,E,E
9,0.316227766016838,850,6.6,0.1,1,E,E
9,0.2,838,6.6,0.1,1,E,E
8,0.282842712474619,817,6.6,0.2,1,E,E
7,0.4,777,7.1,0.2,1,E,E
5,1.0,780,7.1,0.0,1,E,E
4,0.0,799,7.5,0.0,1,E,E
6,0.806225774829855,1235,10.4,0.1,1,E,E
8,0.728010988928052,1517,9.9,0.1,1,E,E
10,0.316227766016838,1722,9.9,0.1,1,E,E
12,0.2,1736,8.9,0.1,1,E,E
13,0.14142135623731,1230,7.1,0.1,1,E,E
12,0.360555127546399,1123,6.6,0.1,1,E,E
12,0.424264068711929,1074,7.1,0.1,1,E,E
12,1.1,1363,10.4,0.8,1,E,E
14,1.86815416922694,1708,15.0,0.7,1,E,E
18,2.14709105535839,2021,17.9,0.0999999999999999,1,E,E
22,2.06155281280883,2247,22.1,0.3,1,E,E
27,1.97989898732233,2676,25.8,0.2,3,E,E
32,1.17046999107196,2561,25.8,1.0,2,E,E
35,1.17046999107196,2294,27.7,0.0,2,E,E
39,1.17046999107196,2494,26.3,0.0,3,E,E
43,0.9,2729,24.9,0.4,2,E,E
46,0.824621125123532,2306,26.3,0.2,2,E,E
48,0.5,2189,13.6,0.2,2,E,E
48,0.670820393249937,1629,7.5,0.2,2,E,E
47,0.58309518948453,1620,7.5,0.1,2,E,E
46,0.58309518948453,1578,7.1,0.2,2,E,E
44,0.58309518948453,1528,7.1,0.0,2,E,E
43,0.640312423743285,1470,7.1,0.1,1,E,E
42,0.58309518948453,1417,6.6,0.1,1,E,E
40,0.781024967590665,1372,6.6,0.3,1,E,E
39,0.565685424949238,1313,6.1,0.2,1,E,E
38,0.412310562561766,1208,5.7,0.3,1,E,E
36,0.316227766016838,992,6.1,0.0,1,E,E
35,0.360555127546399,957,6.1,0.1,1,E,E
35,0.316227766016838,922,5.7,0.1,1,E,E
34,0.412310562561766,899,5.7,0.0,1,E,E
33,0.5,933,5.2,0.1,1,E,E
31,0.6,903,5.2,0.0,1,E,E
28,1.1,860,5.2,0.0,1,E,E
24,1.40356688476182,829,5.2,0.1,1,E,E
19,1.6,827,5.7,0.1,1,E,E
14,1.4,913,7.1,0.0,1,E,E
11,1.1,827,7.1,0.0,1,E,E
7,1.2,788,7.1,0.0,1,E,E
4,0.7,760,7.1,0.0,1,E,E
2,0.4,760,7.1,0.0,1,E,E
2,0.5,895,8.5,0.0,1,E,E
6,1.1,1350,10.8,0.0,1,E,E
10,1.4,1825,14.6,0.0,1,E,E
14,1.20415945787923,2302,16.5,0.1,2,E,E
19,1.20415945787923,2077,17.4,0.0,2,E,E
23,1.33416640641263,2399,20.2,0.2,2,E,E
27,1.0816653826392,2568,16.0,0.3,2,E,E
27,0.53851648071345,1749,6.6,0.1,1,E,E
27,0.728010988928052,1907,14.6,0.2,2,E,E
30,1.06301458127347,2126,18.3,0.0,2,E,E
30,0.316227766016838,1877,7.5,0.4,2,E,E
30,0.223606797749979,1677,13.6,0.2,2,E,E
32,0.608276253029822,1808,16.0,0.0,2,E,E
33,0.0,1606,7.1,0.1,2,E,E
33,0.1,1578,9.9,0.0,2,E,E
33,0.223606797749979,1612,13.2,0.1,2,E,E
35,0.53851648071345,1694,16.0,0.1,2,E,E
37,0.223606797749979,1798,9.9,0.0,2,E,E
37,0.58309518948453,1774,7.1,0.1,2,E,E
36,0.53851648071345,1751,8.0,0.1,2,E,E
37,0.223606797749979,1763,8.9,0.1,2,E,E
37,0.223606797749979,1824,14.1,0.0,2,E,E
39,0.316227766016838,1914,12.7,0.0,2,E,E
40,0.509901951359279,1890,6.6,0.0,2,E,E
37,1.17046999107196,1806,8.5,0.3,1,E,E
34,1.38924439894498,1629,7.5,0.3,1,E,E
32,0.781024967590665,1512,7.1,0.2,1,E,E
30,0.58309518948453,1433,7.1,0.2,1,E,E
29,0.360555127546399,1414,8.0,0.1,1,E,E
29,0.316227766016838,1546,11.8,0.1,2,E,E
30,0.707106781186548,1855,15.5,0.2,2,E,E
32,0.5,1769,10.8,0.1,2,E,E
32,0.14142135623731,1623,8.9,0.3,2,E,E
33,0.424264068711929,1740,16.0,0.2,2,E,E
34,0.5,1712,10.8,0.1,2,E,E
34,0.316227766016838,1807,13.6,0.1,2,E,E
36,0.8,2172,24.0,0.3,2,E,E
38,0.223606797749979,1956,9.4,0.1,2,E,E
37,0.4,1702,8.0,0.1,2,E,E
37,0.316227766016838,1819,13.6,0.1,2,E,E
37,0.14142135623731,1798,11.8,0.0,2,E,E
37,0.316227766016838,1838,11.3,0.2,2,E,E
37,0.1,1936,11.3,0.3,2,E,E
37,0.1,1908,12.2,0.0,2,E,E
37,0.4,2015,14.6,0.0,2,E,E
37,0.2,1714,6.1,0.0,2,E,E
35,0.509901951359279,1629,7.5,0.1,1,E,E
32,0.509901951359279,1544,7.1,0.0,1,E,E
30,0.4,1446,7.1,0.1,1,E,E
29,0.223606797749979,1377,6.6,0.1,1,E,E
27,0.2,1282,7.5,0.1,1,E,E
27,0.1,1353,7.5,0.0,1,E,E
26,0.223606797749979,1129,5.7,0.1,1,E,E
25,0.3,937,6.1,0.1,1,E,E
23,0.316227766016838,885,6.1,0.1,1,E,E
22,0.412310562561766,1011,6.6,0.2,1,E,E
21,0.316227766016838,1200,7.1,0.0,1,E,E
20,0.316227766016838,1145,6.6,0.0,1,E,E
19,0.316227766016838,1056,6.6,0.0,1,E,E
17,0.806225774829855,866,6.6,0.0,1,E,E
13,1.50332963783729,841,6.6,0.0,1,E,E
9,1.50332963783729,837,6.6,0.0,1,E,E
4,1.20415945787923,812,6.6,0.0,1,E,E
3,0.9,1097,8.9,0.1,1,E,E
6,0.9,1333,11.3,0.0,1,E,E
10,1.40356688476182,1842,14.6,0.1,1,E,E
15,1.20415945787923,2291,16.5,0.0,2,E,E
19,1.20415945787923,2095,18.3,0.0,2,E,E
25,1.41421356237309,2486,20.7,0.1,2,E,E
29,0.948683298050514,2582,17.9,0.1,2,E,E
30,1.20415945787923,1926,7.1,0.9,1,E,E
31,2.51793566240283,1542,8.9,1.3,1,E,E
31,2.81602556806574,1516,9.4,0.3,1,E,E
31,2.61725046566048,1853,19.7,0.2,1,E,E
34,2.6,2279,57.3,0.2,3,E,E
38,1.62788205960997,2391,82.2,1.2,3,E,E
41,0.921954445729289,2291,28.7,1.0,2,E,E
44,0.905538513813742,2214,31.0,0.1,2,E,E
47,0.905538513813742,2291,32.4,0.2,3,E,E
50,0.632455532033676,2424,20.2,0.3,2,E,E
52,0.3,2122,16.9,0.2,2,E,E
53,0.1,1873,9.4,0.1,2,E,E
53,0.53851648071345,1738,7.1,0.1,2,E,E
52,0.53851648071345,1775,8.0,0.0,2,E,E
51,0.5,1705,6.1,0.1,2,E,E
50,0.640312423743285,1692,7.5,0.1,2,E,E
48,0.58309518948453,1645,7.5,0.1,2,E,E
47,0.58309518948453,1583,7.1,0.0,2,E,E
45,0.53851648071345,1543,7.1,0.1,2,E,E
44,0.53851648071345,1481,7.1,0.4,1,E,E
41,1.20415945787923,1404,6.6,0.1,1,E,E
36,1.8,1101,5.7,0.1,1,E,E
28,2.60192236625154,976,6.6,0.1,1,E,E
20,2.70739727413618,933,6.6,0.1,1,E,E
13,1.51327459504216,916,7.5,0.0,1,E,E
9,1.20415945787923,857,7.5,0.1,1,E,E
5,1.1,815,7.1,0.1,1,E,E
2,0.8,1031,8.0,0.0,1,E,E
5,0.8,1194,9.4,0.0,1,E,E
9,1.3,1662,13.6,0.0,1,E,E
14,1.5,2344,17.9,0.0,2,E,E
19,1.5,2300,20.7,0.0,2,E,E
24,1.5,2498,22.1,0.0,2,E,E
28,0.7,2569,14.1,0.0,2,E,E
29,0.1,1932,12.7,0.0,2,E,E
30,0.608276253029822,1997,15.5,0.1,2,E,E
33,0.8,2101,18.8,0.1,2,E,E
35,0.5,2233,16.0,0.0,2,E,E
37,0.5,1923,16.5,0.0,2,E,E
39,0.707106781186547,1885,20.7,0.1,2,E,E
41,0.8,1995,26.8,0.1,2,E,E
44,0.905538513813742,2133,41.8,0.1,3,E,E
47,1.00498756211209,2275,79.4,0.0,3,E,E
48,0.2,2178,7.5,0.1,2,E,E
46,1.0,1565,8.9,0.0,2,E,E
42,1.20415945787923,1469,8.5,0.1,1,E,E
39,1.00498756211209,1321,7.1,0.0,1,E,E
36,0.5,1014,6.1,0.1,1,E,E
35,0.2,1032,7.5,0.0,1,E,E
34,0.0,1405,11.3,0.0,2,E,E
35,0.5,1841,17.9,0.0,2,E,E
37,0.6,1961,19.3,0.0,2,E,E
38,0.3,1686,12.2,0.0,2,E,E
39,0.4,1876,17.9,0.0,2,E,E
41,0.5,2013,20.2,0.0,2,E,E
43,0.53851648071345,2044,20.2,0.2,2,E,E
45,0.53851648071345,2055,18.8,0.0,2,E,E
45,0.2,1578,6.1,0.2,2,E,E
44,0.509901951359279,1509,6.6,0.1,2,E,E
42,0.412310562561766,1484,9.4,0.0,2,E,E
43,0.2,1566,14.1,0.1,2,E,E
43,0.223606797749979,1503,14.6,0.1,2,E,E
44,0.316227766016838,1559,22.6,0.0,2,E,E
46,0.5,2349,26.3,0.1,2,E,E
47,0.412310562561766,2309,16.9,0.1,2,E,E
48,0.2,1945,14.6,0.1,2,E,E
48,0.1,1790,9.9,0.1,2,E,E
49,0.223606797749979,1782,16.9,0.0,2,E,E
51,0.316227766016838,1758,9.4,0.2,2,E,E
51,0.53851648071345,1774,16.5,0.2,2,E,E
53,0.565685424949238,1815,26.8,0.1,2,E,E
54,0.2,1850,16.0,0.4,2,E,E
53,0.509901951359279,1747,7.1,0.1,2,E,E
51,0.6,1742,8.0,0.1,2,E,E
49,0.608276253029822,1677,7.5,0.1,2,E,E
47,0.5,1615,7.5,0.1,2,E,E
46,0.412310562561766,1566,7.1,0.1,2,E,E
45,0.14142135623731,1599,13.2,0.2,2,E,E
46,0.5,1638,20.7,0.2,2,E,E
48,0.412310562561766,1646,21.1,0.2,2,E,E
49,0.5,1699,20.2,0.4,2,E,E
51,0.565685424949238,1752,20.2,0.1,2,E,E
52,0.670820393249937,1794,15.0,0.2,2,E,E
52,0.640312423743285,1749,6.1,0.1,2,E,E
50,0.707106781186548,1722,8.0,0.0,2,E,E
49,0.707106781186548,1666,7.5,0.0,2,E,E
48,0.58309518948453,1644,7.5,0.0,2,E,E
47,0.53851648071345,1622,8.9,0.0,2,E,E
47,1.00498756211209,1614,10.8,0.5,2,E,E
47,0.948683298050514,1633,15.5,0.1,2,E,E
48,0.728010988928052,1659,14.6,0.2,2,E,E
49,0.3,1747,10.8,0.4,2,E,E
49,0.2,1839,12.7,0.1,2,E,E
49,0.509901951359279,1934,13.6,0.3,2,E,E
50,0.608276253029822,1781,8.0,0.1,2,E,E
49,0.223606797749979,1759,9.4,0.5,2,E,E
48,0.728010988928052,1556,6.1,0.1,2,E,E
44,1.50332963783729,1472,6.6,0.1,1,E,E
41,0.632455532033676,1395,6.1,0.3,1,E,E
38,1.00498756211209,1298,5.7,0.1,1,E,E
32,1.40356688476182,1008,5.7,0.0,1,E,E
29,0.728010988928052,1059,5.7,0.1,1,E,E
27,0.53851648071345,977,5.7,0.0,1,E,E
25,0.921954445729289,913,5.7,0.4,1,E,E
21,1.552417469626,857,5.7,0.2,1,E,E
19,0.360555127546399,1150,10.4,0.1,1,E,E
20,0.848528137423857,1655,12.7,0.3,1,E,E
19,1.28062484748657,1297,6.6,0.4,1,E,E
15,1.94164878389476,1011,7.5,0.6,1,E,E
9,1.81107702762748,893,7.5,0.2,1,E,E
5,1.2,827,7.1,0.2,1,E,E
4,0.4,780,6.6,0.0,1,E,E
5,0.412310562561766,784,6.6,0.1,1,E,E
4,0.905538513813742,766,7.1,0.2,1,E,E
4,0.707106781186547,769,7.1,0.0,1,E,E
3,0.728010988928052,770,7.1,0.1,1,E,E
3,0.824621125123532,770,7.1,0.0,1,E,E
2,0.53851648071345,712,7.1,0.0,1,E,E
3,0.632455532033676,763,7.1,0.0,1,E,E
4,0.424264068711929,776,6.6,0.1,1,E,E
6,0.360555127546399,790,5.7,0.1,1,E,E
8,0.424264068711929,772,6.6,0.1,1,E,E
9,0.608276253029822,793,6.6,0.2,1,E,E
7,2.1095023109729,801,7.1,0.1,1,E,E
3,1.8,759,7.5,0.2,1,E,E
3,0.2,727,7.1,0.2,1,E,E
6,0.3,989,8.0,0.1,1,E,E
9,0.360555127546399,1531,10.8,0.0,1,E,E
13,0.894427190999916,2154,15.0,0.1,2,E,E
18,1.04403065089106,2015,16.0,0.1,2,E,E
20,0.424264068711929,2014,9.4,0.0,2,E,E
21,0.316227766016838,1412,7.5,0.0,1,E,E
20,0.360555127546399,1280,7.1,0.0,1,E,E
19,0.424264068711929,1174,7.1,0.0,1,E,E
19,0.360555127546399,1098,7.1,0.1,1,E,E
16,1.9,1023,7.1,0.2,1,E,E
10,1.9,892,8.0,0.0,1,E,E
4,1.5,807,7.5,0.0,1,E,E
2,0.2,782,7.1,0.0,1,E,E
3,0.608276253029822,1017,9.9,0.1,1,E,E
7,1.50332963783729,1578,13.2,0.0,1,E,E
12,1.10453610171873,2041,15.5,0.0,1,E,E
16,1.40356688476182,2038,17.4,0.0,2,E,E
20,1.20415945787923,2145,17.9,0.2,2,E,E
23,1.2,2332,18.3,0.1,2,E,E
26,1.10453610171873,2469,17.9,0.1,2,E,E
27,0.5,1912,12.7,0.1,2,E,E
28,0.58309518948453,1981,16.9,0.3,2,E,E
29,1.14017542509914,2227,24.0,0.0,2,E,E
31,0.761577310586391,2179,16.0,0.0,2,E,E
30,0.223606797749979,1663,8.5,0.2,2,E,E
26,0.806225774829855,1338,8.5,0.0,1,E,E
21,1.52970585407784,1019,7.1,0.2,1,E,E
16,0.670820393249937,978,7.5,0.0,1,E,E
13,0.316227766016838,930,7.1,0.0,1,E,E
11,0.223606797749979,865,7.1,0.1,1,E,E
8,0.14142135623731,842,7.5,0.1,1,E,E
7,0.316227766016838,983,6.6,0.0,1,E,E
2,1.10453610171873,738,8.5,0.0,1,E,E
2,1.81107702762748,1310,12.2,0.1,1,E,E
7,2.22036033111745,1761,17.9,0.1,1,E,E
12,1.80277563773199,2218,17.9,0.2,1,E,E
16,1.3,2104,16.5,0.1,2,E,E
17,0.894427190999916,1830,10.8,0.4,1,E,E
16,0.4,1612,9.4,0.0,1,E,E
18,0.670820393249937,1827,13.2,0.1,1,E,E
21,0.608276253029822,2042,14.1,0.4,2,E,E
24,0.509901951359279,2116,15.5,0.0,2,E,E
28,0.806225774829855,2090,18.3,0.0,2,E,E
31,0.223606797749979,2062,12.7,0.0,2,E,E
34,0.360555127546399,1890,14.6,0.3,2,E,E
37,0.223606797749979,1943,13.2,0.1,2,E,E
39,0.53851648071345,1982,17.9,0.1,2,E,E
42,0.632455532033676,2022,20.7,0.4,2,E,E
44,0.6,2118,21.1,0.2,2,E,E
46,0.608276253029822,2219,20.2,0.1,2,E,E
48,0.53851648071345,2317,18.8,0.1,2,E,E
50,0.360555127546399,2378,15.0,0.0,2,E,E
50,0.223606797749979,1951,14.1,0.0,2,E,E
51,0.447213595499958,1810,15.0,0.2,2,E,E
52,0.58309518948453,1803,19.3,0.1,2,E,E
53,0.565685424949238,1843,26.8,0.1,2,E,E
55,0.640312423743285,1906,66.2,0.0,3,E,E
57,0.640312423743285,2534,99.6,0.0,3,E,E
60,1.04403065089106,3143,75.6,0.1,3,E,E
61,0.721110255092798,3027,30.5,0.1,3,E,E
61,0.670820393249937,2370,68.6,0.1,3,E,E
62,0.721110255092798,2207,100.0,0.1,3,E,E
62,0.670820393249937,2142,100.0,0.1,3,E,E
62,0.632455532033676,2315,100.0,0.1,3,E,E
62,0.670820393249937,2533,98.1,0.1,3,E,E
63,0.640312423743285,2498,28.2,0.1,3,E,E
62,1.17046999107196,2427,24.9,1.5,2,E,E
62,2.20907220343745,2325,15.0,1.1,2,E,E
60,2.92745623366089,1867,6.1,0.7,1,E,E
56,0.58309518948453,1386,5.7,2.6,1,E,E
53,1.77200451466693,1440,6.1,2.0,1,E,E
50,2.15870331449229,1406,5.2,0.4,1,E,E
48,1.4560219778561,1482,7.1,0.7,1,E,E
48,0.223606797749979,1961,17.9,1.5,2,E,E
50,0.781024967590665,2228,26.3,0.4,2,E,E
52,0.781024967590665,2304,29.1,0.0,2,E,E
54,0.761577310586391,2408,84.1,0.2,3,E,E
56,0.806225774829855,2925,91.6,0.4,3,E,E
59,1.00498756211209,3068,48.8,0.0,3,E,E
62,0.53851648071345,2746,29.6,0.1,3,E,E
64,0.632455532033676,2377,69.0,0.0,3,E,E
65,0.632455532033676,2299,100.0,0.0,3,E,E
67,0.632455532033676,2323,100.0,0.0,3,E,E
69,0.5,2388,100.0,0.2,3,E,E
71,0.509901951359279,2448,93.0,0.1,3,E,E
73,0.5,2504,40.9,0.1,3,E,E
74,0.509901951359279,2564,29.1,0.1,3,E,E
76,0.53851648071345,2623,30.1,0.1,3,E,E
77,0.2,2658,21.1,0.2,2,E,E
77,0.282842712474619,2312,10.8,0.2,2,E,E
76,0.1,2080,11.8,0.2,2,E,E
76,0.223606797749979,2105,15.0,0.2,2,E,E
76,0.223606797749979,2068,20.7,0.0,2,E,E
76,0.316227766016838,2045,22.1,0.1,2,E,E
77,0.360555127546399,2063,39.5,0.0,2,E,E
78,0.670820393249937,2082,98.6,0.3,3,E,E
79,0.5,2114,100.0,0.2,3,E,E
80,0.5,2144,100.0,0.0,3,E,E
82,0.948683298050514,2494,100.0,0.5,3,E,E
83,0.5,2582,100.0,0.5,3,E,E
84,0.3,2613,100.0,0.4,3,E,E
85,0.3,2659,100.0,0.0,3,E,E
86,0.3,2670,98.6,0.0,3,E,E
87,0.316227766016838,2632,72.8,0.1,3,E,E
88,0.316227766016838,2421,100.0,0.0,3,E,E
89,0.0,2363,40.4,0.1,2,E,E
87,0.632455532033676,2305,9.4,0.2,2,E,E
85,0.848528137423857,2269,10.4,0.4,2,E,E
83,0.5,2208,10.4,0.6,2,E,E
82,0.640312423743285,2178,10.8,0.4,2,E,E
81,0.1,2246,17.9,0.3,2,E,E
82,0.1,2198,19.3,0.1,2,E,E
82,0.1,2183,16.9,0.1,2,E,E
82,0.282842712474619,2194,24.9,0.1,2,E,E
82,0.360555127546399,2170,7.5,0.0,2,E,E
80,0.5,2125,8.9,0.2,2,E,E
78,0.53851648071345,2074,9.4,0.2,2,E,E
78,0.0,2171,22.1,0.2,2,E,E
78,0.360555127546399,2167,28.2,0.2,2,E,E
79,0.447213595499958,2123,25.4,0.2,2,E,E
80,0.282842712474619,2124,23.0,0.6,2,E,E
80,0.223606797749979,2136,22.6,0.4,2,E,E
80,0.2,2147,11.3,0.2,2,E,E
80,0.223606797749979,2263,39.5,0.1,2,E,E
80,0.447213595499958,2580,99.1,0.3,3,E,E
81,0.670820393249937,3010,43.7,0.2,3,E,E
81,0.360555127546399,2286,10.8,0.3,2,E,E
